ISSD,CHID,alt,Price,PT,Rideshare,Ebike,Addon,Unnamed: 0,ID,Choice,Age,Gender,Household,Education,Employment,WFH,Income,Follow-up,Residential,Technology,Disability,Driving,Bike,Scooter,Multimode,Public_Transit,D_walk,D_car,D_bike,Long_w_trips,Long_r_trips,Long_s_trips,PT_averse,Somerset,Lockyer_Valley,Scenic_Rim,Noosa,Redland,Toowoomba,Ipswich,Sunshine_coast,Logan,Moreton_bay,Gold_coast,Brisbane,LGA_1,LGA_2,LGA_3,Age_1,Age_2,Age_3,Live_alone,Live_housemate,Fam_nokid,Fam_kid,Fam_singl,Full_time,Part_time,Casual,Home_duties,Unemployed,Full_student,Part_student,Retired,Income_1,Income_2,Income_3,MaaS_1,MaaS_2,MaaS_3,MaaS_4,av_1,av_2,av_3,av_4,CHOICE
2573,2,2,75,4,2,2,0,643,215,1,1,1,1,4,4,0,2,0,11,4,0,2,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2574,2,3,15,0,0,0,2,643,215,1,1,1,1,4,4,0,2,0,11,4,0,2,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2575,2,4,0,0,0,0,0,643,215,1,1,1,1,4,4,0,2,0,11,4,0,2,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2576,3,1,75,4,2,2,0,644,215,3,1,1,1,4,4,0,2,0,11,4,0,2,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2577,3,2,50,2,1,1,1,644,215,3,1,1,1,4,4,0,2,0,11,4,0,2,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2578,3,3,45,1,0,3,3,644,215,3,1,1,1,4,4,0,2,0,11,4,0,2,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
2579,3,4,0,0,0,0,0,644,215,3,1,1,1,4,4,0,2,0,11,4,0,2,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2580,1,1,55,1,1,3,3,645,216,4,2,1,1,4,0,2,3,0,11,1,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2581,1,2,65,4,3,1,0,645,216,4,2,1,1,4,0,2,3,0,11,1,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2582,1,3,40,2,1,0,2,645,216,4,2,1,1,4,0,2,3,0,11,1,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2583,1,4,0,0,0,0,0,645,216,4,2,1,1,4,0,2,3,0,11,1,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
2584,2,1,50,1,3,0,1,646,216,4,2,1,1,4,0,2,3,0,11,1,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2585,2,2,50,3,0,3,3,646,216,4,2,1,1,4,0,2,3,0,11,1,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2586,2,3,60,0,2,2,2,646,216,4,2,1,1,4,0,2,3,0,11,1,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2587,2,4,0,0,0,0,0,646,216,4,2,1,1,4,0,2,3,0,11,1,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
2588,3,1,35,0,1,1,0,647,216,4,2,1,1,4,0,2,3,0,11,1,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2589,3,2,75,4,2,2,2,647,216,4,2,1,1,4,0,2,3,0,11,1,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2590,3,3,50,3,0,3,1,647,216,4,2,1,1,4,0,2,3,0,11,1,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2591,3,4,0,0,0,0,0,647,216,4,2,1,1,4,0,2,3,0,11,1,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
2592,1,1,50,3,0,2,1,648,217,2,5,0,2,4,7,0,2,0,8,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
2593,1,2,50,4,0,2,1,648,217,2,5,0,2,4,7,0,2,0,8,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1
2594,1,3,35,1,0,1,3,648,217,2,5,0,2,4,7,0,2,0,8,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
2595,1,4,0,0,0,0,0,648,217,2,5,0,2,4,7,0,2,0,8,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
2596,2,1,65,4,3,1,0,649,217,4,5,0,2,4,7,0,2,0,8,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
2597,2,2,75,2,3,3,2,649,217,4,5,0,2,4,7,0,2,0,8,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
2598,2,3,40,2,1,0,3,649,217,4,5,0,2,4,7,0,2,0,8,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
2599,2,4,0,0,0,0,0,649,217,4,5,0,2,4,7,0,2,0,8,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1
2600,3,1,60,0,2,3,2,650,217,4,5,0,2,4,7,0,2,0,8,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
2601,3,2,55,1,1,2,0,650,217,4,5,0,2,4,7,0,2,0,8,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
2602,3,3,55,3,2,0,3,650,217,4,5,0,2,4,7,0,2,0,8,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
2603,3,4,0,0,0,0,0,650,217,4,5,0,2,4,7,0,2,0,8,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1
2604,1,1,50,3,1,1,2,651,218,4,4,0,1,3,2,5,1,0,11,2,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2605,1,2,60,0,3,3,3,651,218,4,4,0,1,3,2,5,1,0,11,2,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2606,1,3,50,2,0,3,3,651,218,4,4,0,1,3,2,5,1,0,11,2,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2607,1,4,0,0,0,0,0,651,218,4,4,0,1,3,2,5,1,0,11,2,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1
2608,2,1,30,2,0,0,0,652,218,4,4,0,1,3,2,5,1,0,11,2,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2609,2,2,75,4,3,3,2,652,218,4,4,0,1,3,2,5,1,0,11,2,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2610,2,3,60,3,1,2,0,652,218,4,4,0,1,3,2,5,1,0,11,2,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2611,2,4,0,0,0,0,0,652,218,4,4,0,1,3,2,5,1,0,11,2,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1
2612,3,1,50,1,3,0,1,653,218,4,4,0,1,3,2,5,1,0,11,2,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2613,3,2,65,4,2,1,1,653,218,4,4,0,1,3,2,5,1,0,11,2,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2614,3,3,60,0,2,2,3,653,218,4,4,0,1,3,2,5,1,0,11,2,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2615,3,4,0,0,0,0,0,653,218,4,4,0,1,3,2,5,1,0,11,2,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1
2616,1,1,75,2,2,2,1,654,219,3,1,1,2,4,0,0,4,0,10,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2617,1,2,60,3,1,2,3,654,219,3,1,1,2,4,0,0,4,0,10,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2618,1,3,25,1,0,0,0,654,219,3,1,1,2,4,0,0,4,0,10,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
2619,1,4,0,0,0,0,0,654,219,3,1,1,2,4,0,0,4,0,10,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2620,2,1,60,0,3,3,0,655,219,2,1,1,2,4,0,0,4,0,10,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2621,2,2,40,4,1,0,3,655,219,2,1,1,2,4,0,0,4,0,10,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
2622,2,3,50,2,0,3,0,655,219,2,1,1,2,4,0,0,4,0,10,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2623,2,4,0,0,0,0,0,655,219,2,1,1,2,4,0,0,4,0,10,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2624,3,1,65,3,3,1,2,656,219,3,1,1,2,4,0,0,4,0,10,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2625,3,2,60,4,1,3,2,656,219,3,1,1,2,4,0,0,4,0,10,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2626,3,3,50,0,2,1,1,656,219,3,1,1,2,4,0,0,4,0,10,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
2627,3,4,0,0,0,0,0,656,219,3,1,1,2,4,0,0,4,0,10,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2628,1,1,60,3,1,3,2,657,220,4,1,1,4,2,1,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2629,1,2,50,4,0,3,2,657,220,4,1,1,4,2,1,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2630,1,3,25,0,0,1,0,657,220,4,1,1,4,2,1,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2631,1,4,0,0,0,0,0,657,220,4,1,1,4,2,1,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1
2632,2,1,60,0,2,3,1,658,220,4,1,1,4,2,1,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2633,2,2,75,3,2,2,3,658,220,4,1,1,4,2,1,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2634,2,3,50,2,1,1,3,658,220,4,1,1,4,2,1,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2635,2,4,0,0,0,0,0,658,220,4,1,1,4,2,1,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1
2636,3,1,55,4,3,0,2,659,220,4,1,1,4,2,1,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2637,3,2,55,2,3,0,1,659,220,4,1,1,4,2,1,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2638,3,3,70,1,2,2,0,659,220,4,1,1,4,2,1,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2639,3,4,0,0,0,0,0,659,220,4,1,1,4,2,1,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1
2640,1,1,15,0,0,0,3,660,221,4,3,1,0,2,0,1,2,1,7,1,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2641,1,2,65,4,3,1,0,660,221,4,3,1,0,2,0,1,2,1,7,1,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2642,1,3,75,2,2,2,2,660,221,4,3,1,0,2,0,1,2,1,7,1,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2643,1,4,0,0,0,0,0,660,221,4,3,1,0,2,0,1,2,1,7,1,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
2644,2,1,65,4,3,1,1,661,221,4,3,1,0,2,0,1,2,1,7,1,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2645,2,2,40,2,0,1,2,661,221,4,3,1,0,2,0,1,2,1,7,1,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2646,2,3,70,1,2,2,3,661,221,4,3,1,0,2,0,1,2,1,7,1,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2647,2,4,0,0,0,0,0,661,221,4,3,1,0,2,0,1,2,1,7,1,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
2648,3,1,75,3,2,3,2,662,221,2,3,1,0,2,0,1,2,1,7,1,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2649,3,2,45,0,1,3,1,662,221,2,3,1,0,2,0,1,2,1,7,1,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
2650,3,3,40,3,1,0,0,662,221,2,3,1,0,2,0,1,2,1,7,1,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2651,3,4,0,0,0,0,0,662,221,2,3,1,0,2,0,1,2,1,7,1,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2652,1,1,25,1,0,0,2,663,222,4,5,0,2,1,0,0,2,0,11,0,0,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2653,1,2,30,3,0,0,0,663,222,4,5,0,2,1,0,0,2,0,11,0,0,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2654,1,3,70,1,3,2,2,663,222,4,5,0,2,1,0,0,2,0,11,0,0,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2655,1,4,0,0,0,0,0,663,222,4,5,0,2,1,0,0,2,0,11,0,0,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
2656,2,1,50,0,2,1,1,664,222,4,5,0,2,1,0,0,2,0,11,0,0,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2657,2,2,60,4,1,2,3,664,222,4,5,0,2,1,0,0,2,0,11,0,0,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2658,2,3,50,4,0,3,0,664,222,4,5,0,2,1,0,0,2,0,11,0,0,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
2659,2,4,0,0,0,0,0,664,222,4,5,0,2,1,0,0,2,0,11,0,0,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
