csn,Scenario,Choice_,RECRE,PRICE,CF,CF_car,CF_stay,CF_pt,CF_age,CF_male,CF_income,CF_child,CF_bike,BIKELANE,BIKESEP,DIST6,DIST3,FREQ_HIGHER,FREQ_HIGHEST,UNGUARDED,GUARDED,ID_1
142,2,1,1,3,1,0,1,3,30,0,1,1,1,0,1,0,0,0,1,0,1,11
142,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
143,1,0,3,6,1,0,1,3,30,0,1,1,1,1,0,1,0,0,1,0,1,11
143,2,1,3,2,1,0,1,3,30,0,1,1,1,1,0,0,1,0,0,0,1,11
143,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
144,1,1,2,1,1,0,1,3,30,0,1,1,1,0,1,1,0,0,0,1,0,11
144,2,0,1,4,1,0,1,3,30,0,1,1,1,1,0,0,0,0,0,0,1,11
144,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
145,1,1,2,3,1,0,0,5,25,1,2,1,1,1,0,0,1,1,0,0,1,12
145,2,0,1,4,1,0,0,5,25,1,2,1,1,1,0,1,0,0,1,1,0,12
145,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
146,1,1,3,6,1,0,0,5,25,1,2,1,1,0,1,1,0,1,0,1,0,12
146,2,0,1,5,1,0,0,5,25,1,2,1,1,0,0,1,0,1,0,0,0,12
146,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
147,1,0,2,3,1,0,0,5,25,1,2,1,1,0,0,0,1,1,0,1,0,12
147,2,1,2,3,1,0,0,5,25,1,2,1,1,0,0,0,1,0,0,0,1,12
147,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
148,1,0,1,2,1,0,0,5,25,1,2,1,1,0,0,1,0,0,1,1,0,12
148,2,1,2,5,1,0,0,5,25,1,2,1,1,0,1,0,0,1,0,0,1,12
148,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
149,1,0,2,5,1,0,0,5,25,1,2,1,1,1,0,0,0,0,1,0,0,12
149,2,1,2,6,1,0,0,5,25,1,2,1,1,1,0,0,0,0,0,1,0,12
149,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
150,1,0,1,2,1,0,0,5,25,1,2,1,1,0,1,1,0,0,1,0,0,12
150,2,1,3,1,1,0,0,5,25,1,2,1,1,1,0,1,0,0,1,0,0,12
150,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
151,1,1,3,1,1,0,0,5,25,1,2,1,1,0,1,0,0,0,0,0,0,12
151,2,0,3,6,1,0,0,5,25,1,2,1,1,0,0,0,1,0,0,0,0,12
151,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
152,1,1,1,4,1,0,0,5,25,1,2,1,1,0,0,0,1,0,0,0,1,12
152,2,0,3,4,1,0,0,5,25,1,2,1,1,0,1,0,1,0,1,0,1,12
152,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
153,1,0,3,1,1,0,0,5,25,1,2,1,1,1,0,0,0,0,0,0,1,12
153,2,1,1,2,1,0,0,5,25,1,2,1,1,0,1,0,0,1,0,1,0,12
153,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
163,1,0,3,5,1,0,1,4,31,0,2,1,1,0,1,0,1,0,0,1,0,13
163,2,0,2,5,1,0,1,4,31,0,2,1,1,1,0,0,1,0,1,1,0,13
163,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
164,1,0,1,3,1,0,1,4,31,0,2,1,1,0,1,1,0,0,0,0,1,13
164,2,0,2,3,1,0,1,4,31,0,2,1,1,0,1,1,0,0,0,1,0,13
164,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
165,1,0,3,2,1,0,1,4,31,0,2,1,1,0,0,1,0,1,0,0,0,13
165,2,0,1,4,1,0,1,4,31,0,2,1,1,0,1,0,1,0,0,1,0,13
165,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
166,1,0,2,4,1,0,1,4,31,0,2,1,1,1,0,1,0,1,0,0,0,13
166,2,0,3,6,1,0,1,4,31,0,2,1,1,0,1,1,0,1,0,0,1,13
166,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
167,1,0,3,2,1,0,1,4,31,0,2,1,1,1,0,0,0,1,0,1,0,13
167,2,0,3,1,1,0,1,4,31,0,2,1,1,0,0,0,0,0,1,0,1,13
167,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
168,1,0,2,1,1,0,1,4,31,0,2,1,1,0,1,0,0,0,1,0,1,13
168,2,0,2,5,1,0,1,4,31,0,2,1,1,0,0,1,0,0,1,0,1,13
168,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
169,1,0,1,6,1,0,1,4,31,0,2,1,1,0,0,0,0,0,1,0,1,13
169,2,1,1,4,1,0,1,4,31,0,2,1,1,0,0,0,0,0,0,0,0,13
169,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
170,1,0,2,1,1,0,1,4,31,0,2,1,1,0,0,0,1,0,1,0,0,13
170,2,0,1,2,1,0,1,4,31,0,2,1,1,1,0,0,1,1,0,0,0,13
170,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
171,1,0,1,3,1,0,1,4,31,0,2,1,1,1,0,0,1,0,0,1,0,13
171,2,0,3,6,1,0,1,4,31,0,2,1,1,1,0,0,0,1,0,0,0,13
171,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
172,1,1,2,3,1,0,1,3,30,0,2,1,1,1,0,0,1,1,0,0,1,14
172,2,0,1,4,1,0,1,3,30,0,2,1,1,1,0,1,0,0,1,1,0,14
172,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
173,1,1,3,6,1,0,1,3,30,0,2,1,1,0,1,1,0,1,0,1,0,14
173,2,0,1,5,1,0,1,3,30,0,2,1,1,0,0,1,0,1,0,0,0,14
173,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
174,1,1,2,3,1,0,1,3,30,0,2,1,1,0,0,0,1,1,0,1,0,14
174,2,0,2,3,1,0,1,3,30,0,2,1,1,0,0,0,1,0,0,0,1,14
174,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
175,1,0,1,2,1,0,1,3,30,0,2,1,1,0,0,1,0,0,1,1,0,14
175,2,1,2,5,1,0,1,3,30,0,2,1,1,0,1,0,0,1,0,0,1,14
175,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
176,1,1,2,5,1,0,1,3,30,0,2,1,1,1,0,0,0,0,1,0,0,14
176,2,0,2,6,1,0,1,3,30,0,2,1,1,1,0,0,0,0,0,1,0,14
176,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
177,1,1,1,2,1,0,1,3,30,0,2,1,1,0,1,1,0,0,1,0,0,14
177,2,0,3,1,1,0,1,3,30,0,2,1,1,1,0,1,0,0,1,0,0,14
177,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
178,1,1,3,1,1,0,1,3,30,0,2,1,1,0,1,0,0,0,0,0,0,14
178,2,0,3,6,1,0,1,3,30,0,2,1,1,0,0,0,1,0,0,0,0,14
178,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
179,1,0,1,4,1,0,1,3,30,0,2,1,1,0,0,0,1,0,0,0,1,14
179,2,1,3,4,1,0,1,3,30,0,2,1,1,0,1,0,1,0,1,0,1,14
179,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
180,1,0,3,1,1,0,1,3,30,0,2,1,1,1,0,0,0,0,0,0,1,14
180,2,1,1,2,1,0,1,3,30,0,2,1,1,0,1,0,0,1,0,1,0,14
180,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
181,1,1,1,5,1,0,1,4,24,1,1,1,1,1,0,0,1,0,0,0,0,15
181,2,0,1,5,1,0,1,4,24,1,1,1,1,0,0,1,0,0,0,0,1,15
181,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
182,1,1,3,3,1,0,1,4,24,1,1,1,1,0,0,0,0,0,0,0,0,15
182,2,0,2,1,1,0,1,4,24,1,1,1,1,1,0,1,0,1,0,0,1,15
182,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
183,1,1,1,5,1,0,1,4,24,1,1,1,1,0,1,0,0,1,0,0,1,15
183,2,0,1,3,1,0,1,4,24,1,1,1,1,1,0,0,1,1,0,0,1,15
183,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
184,1,0,3,4,1,0,1,4,24,1,1,1,1,0,0,1,0,1,0,0,1,15
184,2,1,2,6,1,0,1,4,24,1,1,1,1,1,0,0,0,0,1,0,0,15
184,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
185,1,1,2,2,1,0,1,4,24,1,1,1,1,0,1,0,1,1,0,0,1,15
185,2,0,3,2,1,0,1,4,24,1,1,1,1,0,1,0,0,0,0,0,0,15
185,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
186,1,0,3,4,1,0,1,4,24,1,1,1,1,1,0,0,1,0,1,1,0,15
186,2,1,2,1,1,0,1,4,24,1,1,1,1,0,1,1,0,0,0,0,0,15
186,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
187,1,0,2,6,1,0,1,4,24,1,1,1,1,0,1,0,0,0,1,1,0,15
187,2,1,3,4,1,0,1,4,24,1,1,1,1,0,1,0,1,1,0,1,0,15
187,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
188,1,1,1,1,1,0,1,4,24,1,1,1,1,1,0,1,0,0,1,1,0,15
188,2,0,1,3,1,0,1,4,24,1,1,1,1,0,0,0,1,0,1,1,0,15
188,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
189,1,0,2,6,1,0,1,4,24,1,1,1,1,0,0,1,0,0,0,0,0,15
189,2,1,3,2,1,0,1,4,24,1,1,1,1,0,0,0,0,0,1,1,0,15
189,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
190,1,1,3,5,1,0,1,4,35,0,1,1,1,0,1,0,1,0,0,1,0,16
190,2,0,2,5,1,0,1,4,35,0,1,1,1,1,0,0,1,0,1,1,0,16
190,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
191,1,0,1,3,1,0,1,4,35,0,1,1,1,0,1,1,0,0,0,0,1,16
191,2,1,2,3,1,0,1,4,35,0,1,1,1,0,1,1,0,0,0,1,0,16
191,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
192,1,0,3,2,1,0,1,4,35,0,1,1,1,0,0,1,0,1,0,0,0,16
192,2,1,1,4,1,0,1,4,35,0,1,1,1,0,1,0,1,0,0,1,0,16
192,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
193,1,0,2,4,1,0,1,4,35,0,1,1,1,1,0,1,0,1,0,0,0,16
193,2,1,3,6,1,0,1,4,35,0,1,1,1,0,1,1,0,1,0,0,1,16
193,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
194,1,1,3,2,1,0,1,4,35,0,1,1,1,1,0,0,0,1,0,1,0,16
194,2,0,3,1,1,0,1,4,35,0,1,1,1,0,0,0,0,0,1,0,1,16
194,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
195,1,1,2,1,1,0,1,4,35,0,1,1,1,0,1,0,0,0,1,0,1,16
195,2,0,2,5,1,0,1,4,35,0,1,1,1,0,0,1,0,0,1,0,1,16
195,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
196,1,0,1,6,1,0,1,4,35,0,1,1,1,0,0,0,0,0,1,0,1,16
196,2,1,1,4,1,0,1,4,35,0,1,1,1,0,0,0,0,0,0,0,0,16
196,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
197,1,0,2,1,1,0,1,4,35,0,1,1,1,0,0,0,1,0,1,0,0,16
197,2,1,1,2,1,0,1,4,35,0,1,1,1,1,0,0,1,1,0,0,0,16
197,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
198,1,0,1,3,1,0,1,4,35,0,1,1,1,1,0,0,1,0,0,1,0,16
198,2,1,3,6,1,0,1,4,35,0,1,1,1,1,0,0,0,1,0,0,0,16
198,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
199,1,0,3,5,1,0,1,4,24,0,1,1,1,0,1,0,1,0,0,1,0,17
199,2,1,2,5,1,0,1,4,24,0,1,1,1,1,0,0,1,0,1,1,0,17
199,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
200,1,0,1,3,1,0,1,4,24,0,1,1,1,0,1,1,0,0,0,0,1,17
200,2,1,2,3,1,0,1,4,24,0,1,1,1,0,1,1,0,0,0,1,0,17
200,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
201,1,0,3,2,1,0,1,4,24,0,1,1,1,0,0,1,0,1,0,0,0,17
201,2,1,1,4,1,0,1,4,24,0,1,1,1,0,1,0,1,0,0,1,0,17
201,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
202,1,1,2,4,1,0,1,4,24,0,1,1,1,1,0,1,0,1,0,0,0,17
202,2,0,3,6,1,0,1,4,24,0,1,1,1,0,1,1,0,1,0,0,1,17
202,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
203,1,1,3,2,1,0,1,4,24,0,1,1,1,1,0,0,0,1,0,1,0,17
203,2,0,3,1,1,0,1,4,24,0,1,1,1,0,0,0,0,0,1,0,1,17
203,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
204,1,1,2,1,1,0,1,4,24,0,1,1,1,0,1,0,0,0,1,0,1,17
204,2,0,2,5,1,0,1,4,24,0,1,1,1,0,0,1,0,0,1,0,1,17
204,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
205,1,0,1,6,1,0,1,4,24,0,1,1,1,0,0,0,0,0,1,0,1,17
205,2,1,1,4,1,0,1,4,24,0,1,1,1,0,0,0,0,0,0,0,0,17
205,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
206,1,0,2,1,1,0,1,4,24,0,1,1,1,0,0,0,1,0,1,0,0,17
206,2,1,1,2,1,0,1,4,24,0,1,1,1,1,0,0,1,1,0,0,0,17
206,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
207,1,1,1,3,1,0,1,4,24,0,1,1,1,1,0,0,1,0,0,1,0,17
207,2,0,3,6,1,0,1,4,24,0,1,1,1,1,0,0,0,1,0,0,0,17
207,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
208,1,1,2,5,1,1,1,4,31,1,2,1,1,1,0,1,0,0,0,0,1,18
208,2,0,2,1,1,1,1,4,31,1,2,1,1,0,0,0,1,1,0,0,0,18
208,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
209,1,1,2,5,1,1,1,4,31,1,2,1,1,0,0,0,0,0,0,1,0,18
209,2,0,1,3,1,1,1,4,31,1,2,1,1,0,1,1,0,0,1,0,0,18
209,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
210,1,1,1,3,1,1,1,4,31,1,2,1,1,1,0,0,0,1,0,0,0,18
210,2,0,2,5,1,1,1,4,31,1,2,1,1,0,1,0,1,0,1,0,0,18
210,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
211,1,0,1,4,1,1,1,4,31,1,2,1,1,0,0,0,0,1,0,1,0,18
211,2,1,3,2,1,1,1,4,31,1,2,1,1,1,0,1,0,0,0,1,0,18
211,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
212,1,0,1,4,1,1,1,4,31,1,2,1,1,0,1,0,1,1,0,0,0,18
212,2,1,2,1,1,1,1,4,31,1,2,1,1,0,0,0,0,1,0,1,0,18
212,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
213,1,1,3,2,1,1,1,4,31,1,2,1,1,0,0,0,1,0,1,0,1,18
213,2,0,3,6,1,1,1,4,31,1,2,1,1,0,0,1,0,1,0,1,0,18
213,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
214,1,0,3,6,1,1,1,4,31,1,2,1,1,0,1,0,1,0,1,0,0,18
214,2,0,1,3,1,1,1,4,31,1,2,1,1,0,1,0,0,0,1,0,1,18
214,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
215,1,0,3,6,1,1,1,4,31,1,2,1,1,1,0,1,0,0,1,0,1,18
215,2,1,3,2,1,1,1,4,31,1,2,1,1,1,0,0,1,0,0,0,1,18
215,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
216,1,0,2,1,1,1,1,4,31,1,2,1,1,0,1,1,0,0,0,1,0,18
216,2,1,1,4,1,1,1,4,31,1,2,1,1,1,0,0,0,0,0,0,1,18
216,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
217,1,0,1,5,1,1,1,2,37,0,3,2,1,1,0,0,1,0,0,0,0,19
217,2,0,1,5,1,1,1,2,37,0,3,2,1,0,0,1,0,0,0,0,1,19
217,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
218,1,0,3,3,1,1,1,2,37,0,3,2,1,0,0,0,0,0,0,0,0,19
218,2,1,2,1,1,1,1,2,37,0,3,2,1,1,0,1,0,1,0,0,1,19
218,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
219,1,0,1,5,1,1,1,2,37,0,3,2,1,0,1,0,0,1,0,0,1,19
219,2,1,1,3,1,1,1,2,37,0,3,2,1,1,0,0,1,1,0,0,1,19
219,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
220,1,0,3,4,1,1,1,2,37,0,3,2,1,0,0,1,0,1,0,0,1,19
220,2,0,2,6,1,1,1,2,37,0,3,2,1,1,0,0,0,0,1,0,0,19
220,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
221,1,0,2,2,1,1,1,2,37,0,3,2,1,0,1,0,1,1,0,0,1,19
221,2,1,3,2,1,1,1,2,37,0,3,2,1,0,1,0,0,0,0,0,0,19
221,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
222,1,0,3,4,1,1,1,2,37,0,3,2,1,1,0,0,1,0,1,1,0,19
222,2,1,2,1,1,1,1,2,37,0,3,2,1,0,1,1,0,0,0,0,0,19
222,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
223,1,0,2,6,1,1,1,2,37,0,3,2,1,0,1,0,0,0,1,1,0,19
223,2,0,3,4,1,1,1,2,37,0,3,2,1,0,1,0,1,1,0,1,0,19
223,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
224,1,0,1,1,1,1,1,2,37,0,3,2,1,1,0,1,0,0,1,1,0,19
224,2,0,1,3,1,1,1,2,37,0,3,2,1,0,0,0,1,0,1,1,0,19
224,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
225,1,0,2,6,1,1,1,2,37,0,3,2,1,0,0,1,0,0,0,0,0,19
225,2,0,3,2,1,1,1,2,37,0,3,2,1,0,0,0,0,0,1,1,0,19
225,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
235,1,1,2,5,1,0,1,4,29,1,1,1,1,1,0,1,0,0,0,0,1,20
235,2,0,2,1,1,0,1,4,29,1,1,1,1,0,0,0,1,1,0,0,0,20
235,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
236,1,0,2,5,1,0,1,4,29,1,1,1,1,0,0,0,0,0,0,1,0,20
236,2,1,1,3,1,0,1,4,29,1,1,1,1,0,1,1,0,0,1,0,0,20
236,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
237,1,1,1,3,1,0,1,4,29,1,1,1,1,1,0,0,0,1,0,0,0,20
237,2,0,2,5,1,0,1,4,29,1,1,1,1,0,1,0,1,0,1,0,0,20
237,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
238,1,0,1,4,1,0,1,4,29,1,1,1,1,0,0,0,0,1,0,1,0,20
238,2,1,3,2,1,0,1,4,29,1,1,1,1,1,0,1,0,0,0,1,0,20
238,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
239,1,1,1,4,1,0,1,4,29,1,1,1,1,0,1,0,1,1,0,0,0,20
239,2,0,2,1,1,0,1,4,29,1,1,1,1,0,0,0,0,1,0,1,0,20
239,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
240,1,1,3,2,1,0,1,4,29,1,1,1,1,0,0,0,1,0,1,0,1,20
240,2,0,3,6,1,0,1,4,29,1,1,1,1,0,0,1,0,1,0,1,0,20
240,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
241,1,0,3,6,1,0,1,4,29,1,1,1,1,0,1,0,1,0,1,0,0,20
241,2,1,1,3,1,0,1,4,29,1,1,1,1,0,1,0,0,0,1,0,1,20
241,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
242,1,0,3,6,1,0,1,4,29,1,1,1,1,1,0,1,0,0,1,0,1,20
242,2,1,3,2,1,0,1,4,29,1,1,1,1,1,0,0,1,0,0,0,1,20
242,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
243,1,1,2,1,1,0,1,4,29,1,1,1,1,0,1,1,0,0,0,1,0,20
243,2,0,1,4,1,0,1,4,29,1,1,1,1,1,0,0,0,0,0,0,1,20
243,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
244,1,1,2,3,1,0,0,4,24,0,2,1,1,1,0,0,1,1,0,0,1,21
244,2,0,1,4,1,0,0,4,24,0,2,1,1,1,0,1,0,0,1,1,0,21
244,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
245,1,1,3,6,1,0,0,4,24,0,2,1,1,0,1,1,0,1,0,1,0,21
245,2,0,1,5,1,0,0,4,24,0,2,1,1,0,0,1,0,1,0,0,0,21
245,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
246,1,1,2,3,1,0,0,4,24,0,2,1,1,0,0,0,1,1,0,1,0,21
246,2,0,2,3,1,0,0,4,24,0,2,1,1,0,0,0,1,0,0,0,1,21
246,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
247,1,0,1,2,1,0,0,4,24,0,2,1,1,0,0,1,0,0,1,1,0,21
247,2,1,2,5,1,0,0,4,24,0,2,1,1,0,1,0,0,1,0,0,1,21
247,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
248,1,1,2,5,1,0,0,4,24,0,2,1,1,1,0,0,0,0,1,0,0,21
248,2,0,2,6,1,0,0,4,24,0,2,1,1,1,0,0,0,0,0,1,0,21
248,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
249,1,0,1,2,1,0,0,4,24,0,2,1,1,0,1,1,0,0,1,0,0,21
249,2,1,3,1,1,0,0,4,24,0,2,1,1,1,0,1,0,0,1,0,0,21
249,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
250,1,1,3,1,1,0,0,4,24,0,2,1,1,0,1,0,0,0,0,0,0,21
250,2,0,3,6,1,0,0,4,24,0,2,1,1,0,0,0,1,0,0,0,0,21
250,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
251,1,0,1,4,1,0,0,4,24,0,2,1,1,0,0,0,1,0,0,0,1,21
251,2,1,3,4,1,0,0,4,24,0,2,1,1,0,1,0,1,0,1,0,1,21
251,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
252,1,1,3,1,1,0,0,4,24,0,2,1,1,1,0,0,0,0,0,0,1,21
252,2,0,1,2,1,0,0,4,24,0,2,1,1,0,1,0,0,1,0,1,0,21
252,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
253,1,0,2,3,1,0,0,5,42,0,2,1,1,1,0,0,1,1,0,0,1,22
253,2,1,1,4,1,0,0,5,42,0,2,1,1,1,0,1,0,0,1,1,0,22
253,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
254,1,1,3,6,1,0,0,5,42,0,2,1,1,0,1,1,0,1,0,1,0,22
254,2,0,1,5,1,0,0,5,42,0,2,1,1,0,0,1,0,1,0,0,0,22
254,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
255,1,1,2,3,1,0,0,5,42,0,2,1,1,0,0,0,1,1,0,1,0,22
255,2,0,2,3,1,0,0,5,42,0,2,1,1,0,0,0,1,0,0,0,1,22
255,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
256,1,0,1,2,1,0,0,5,42,0,2,1,1,0,0,1,0,0,1,1,0,22
256,2,1,2,5,1,0,0,5,42,0,2,1,1,0,1,0,0,1,0,0,1,22
256,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
257,1,1,2,5,1,0,0,5,42,0,2,1,1,1,0,0,0,0,1,0,0,22
257,2,0,2,6,1,0,0,5,42,0,2,1,1,1,0,0,0,0,0,1,0,22
257,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
258,1,1,1,2,1,0,0,5,42,0,2,1,1,0,1,1,0,0,1,0,0,22
258,2,0,3,1,1,0,0,5,42,0,2,1,1,1,0,1,0,0,1,0,0,22
258,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
259,1,1,3,1,1,0,0,5,42,0,2,1,1,0,1,0,0,0,0,0,0,22
259,2,0,3,6,1,0,0,5,42,0,2,1,1,0,0,0,1,0,0,0,0,22
259,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
260,1,0,1,4,1,0,0,5,42,0,2,1,1,0,0,0,1,0,0,0,1,22
260,2,1,3,4,1,0,0,5,42,0,2,1,1,0,1,0,1,0,1,0,1,22
